mileage,ano,seats,engine_capacity,kms_driven,max_power,resale_price_Lakh
22.05,2018.0,5.0,998.0,130118.0,67.1,2.9
21.46,2017.0,5.0,1199.0,69508.0,88.7,4.85
16.35,2009.0,5.0,1493.0,61000.0,110.0,1.6
17.68,2019.0,7.0,1462.0,44000.0,103.2,10.07
17.4,2010.0,5.0,998.0,69001.0,67.1,2.82
15.37,2019.0,5.0,1368.0,60000.0,160.0,11.0
13.1,2021.0,5.0,1353.0,17500.0,138.1,17.35
19.01,2017.0,5.0,1197.0,79697.0,83.1,3.97
20.0,2017.0,5.0,1373.0,118046.0,91.1,5.61
44.226,2016.0,5.0,1197.0,35343.0,83.1,5.61
18.9,2019.0,5.0,1197.0,19857.0,81.8,5.55
20.7,2017.0,5.0,814.0,10000.0,55.2,2.7
19.7,2018.0,5.0,1196.0,64485.0,61.7,4.52
16.55,2016.0,5.0,1197.0,40188.0,83.1,4.84
17.0,2015.0,5.0,1199.0,72596.0,88.7,4.66
18.56,2013.0,5.0,1497.0,120000.0,116.3,3.1
19.81,2015.0,5.0,1197.0,66758.0,81.8,5.49
18.55,2017.0,5.0,1373.0,39000.0,91.1,6.99
15.1,2020.0,5.0,1353.0,41000.0,138.1,17.5
17.0,2009.0,5.0,998.0,45000.0,67.0,2.15
18.6,2017.0,5.0,1591.0,30000.0,121.3,9.21
18.53,2021.0,7.0,2755.0,31000.0,201.1,43.9
17.8,2021.0,5.0,1496.0,36000.0,105.9,9.45
16.38,2020.0,5.0,998.0,32185.0,67.0,4.64
23.1,2011.0,5.0,1598.0,72000.0,103.6,2.35
11.36,2016.0,5.0,998.0,27262.0,58.1,3.67
22.0,2013.0,5.0,1198.0,18547.0,86.7,3.64
21.63,2017.0,5.0,1197.0,43525.0,81.8,6.16
15.0,2011.0,5.0,998.0,47000.0,67.1,2.25
21.01,2023.0,5.0,1199.0,1200.0,86.6,6.85
22.38,2011.0,5.0,2354.0,70000.0,177.6,4.0
17.7,2016.0,5.0,1199.0,59000.0,74.0,4.5
18.9,2018.0,5.0,1591.0,10168.0,121.3,9.8
17.0,2018.0,5.0,1498.0,76095.0,98.9,7.88
18.9,2016.0,5.0,1582.0,77302.0,126.3,6.35
17.57,2014.0,5.0,998.0,32831.0,65.7,3.96
20.36,2018.0,5.0,1498.0,60000.0,98.6,4.5
18.6,2016.0,7.0,2982.0,95000.0,168.5,22.5
18.0,2020.0,4.0,796.0,26533.0,40.3,3.89
8.45,2022.0,7.0,1956.0,10000.0,167.6,21.0
18.06,2017.0,5.0,1582.0,96857.0,126.2,8.0
18.15,2015.0,5.0,1197.0,50000.0,103.6,6.0
20.89,2014.0,5.0,1198.0,75029.0,86.8,3.91
23.1,2012.0,7.0,2179.0,91873.0,140.0,4.0
19.81,2017.0,7.0,2179.0,66971.0,140.0,14.28
22.77,2014.0,5.0,1498.0,46000.0,119.3,5.26
18.3,2021.0,5.0,1199.0,4005.0,118.3,12.0
18.9,2015.0,5.0,1499.0,100418.0,110.0,3.5
15.3,2011.0,5.0,1598.0,79000.0,103.6,2.55
23.84,2021.0,5.0,796.0,20000.0,47.3,3.7
11.57,2018.0,5.0,1197.0,46184.0,81.8,5.51
18.6,2022.0,5.0,1197.0,10000.0,88.5,6.5
24.3,2012.0,5.0,1998.0,100000.0,163.7,2.5
22.38,2013.0,5.0,1248.0,75000.0,73.9,4.0
22.0,2011.0,5.0,1497.0,58200.0,116.39,2.4
21.1,2019.0,5.0,1462.0,80000.0,103.2,8.5
23.1,2021.0,5.0,1197.0,8869.0,68.0,7.65
10.91,2017.0,5.0,1120.0,120000.0,71.0,4.5
21.21,2019.0,5.0,1461.0,47627.0,108.4,9.96
24.3,2015.0,5.0,1499.0,55198.0,110.0,6.99
18.9,2020.0,5.0,1462.0,14299.0,103.2,9.2
21.56,2015.0,5.0,1248.0,150000.0,74.0,4.25
21.7,2015.0,7.0,2179.0,29000.0,140.0,13.5
22.7,2013.0,5.0,1198.0,50100.0,76.0,3.75
18.0,2019.0,5.0,998.0,72253.0,118.3,9.0
19.6,2020.0,7.0,3198.0,50000.0,197.0,37.5
15.1,2019.0,5.0,1368.0,36759.0,160.7,16.91
14.7,2015.0,5.0,1995.0,117677.0,184.0,24.0
19.49,2020.0,5.0,1451.0,30000.0,141.0,14.99
21.63,2013.0,5.0,1197.0,80000.0,82.9,3.1
12.98,2020.0,7.0,999.0,20000.0,71.0,5.5
21.1,2019.0,5.0,1995.0,53221.0,182.4,19.9
12.05,2018.0,5.0,1396.0,50000.0,88.7,6.75
23.9,2019.0,7.0,1462.0,32599.0,103.2,7.5
18.88,2014.0,5.0,2179.0,103606.0,187.7,9.95
19.01,2016.0,7.0,2179.0,71000.0,140.0,13.5
18.9,2014.0,5.0,1086.0,34902.0,68.0,2.93
21.64,2018.0,5.0,1086.0,20266.0,68.0,5.52
19.95,2018.0,5.0,1199.0,61242.0,84.0,4.75
14.82,2009.0,5.0,1495.0,80000.0,94.0,1.5
19.81,2014.0,5.0,1461.0,69938.0,83.8,5.35
18.16,2019.0,5.0,1197.0,49124.0,83.1,6.99
19.03,2020.0,5.0,1493.0,20000.0,113.4,12.0
18.4,2022.0,6.0,1462.0,30000.0,101.6,13.0
16.55,2014.0,5.0,1399.0,90000.0,68.0,2.0
16.8,2020.0,5.0,1197.0,25928.0,81.8,7.87
18.9,2021.0,5.0,999.0,12211.0,108.6,10.35
22.0,2012.0,4.0,1984.0,36000.0,114.4,14.25
16.47,2012.0,5.0,1198.0,37810.0,88.8,3.01
23.1,2009.0,7.0,2494.0,94000.0,100.0,4.75
18.0,2016.0,7.0,2179.0,65000.0,140.0,13.5
18.3,2017.0,5.0,1248.0,68756.0,88.5,5.65
18.9,2008.0,5.0,995.0,110000.0,62.0,1.1
23.1,2017.0,5.0,796.0,79024.0,47.3,3.23
14.8,2014.0,5.0,998.0,67558.0,67.0,3.7
18.6,2015.0,5.0,1497.0,56000.0,117.3,6.15
17.0,2019.0,5.0,1197.0,54123.0,81.8,7.43
21.7,2016.0,5.0,1498.0,74000.0,108.6,8.25
15.4,2015.0,5.0,1197.0,120000.0,83.1,3.9
18.78,2016.0,6.0,1198.0,40160.0,82.0,3.9
22.74,2016.0,5.0,1968.0,68000.0,187.7,20.25
15.1,2017.0,5.0,799.0,61415.0,53.3,2.72
18.07,2016.0,5.0,796.0,15050.0,47.3,2.99
21.1,2011.0,5.0,1248.0,60000.0,73.97,1.4
17.41,2016.0,5.0,1198.0,77000.0,86.8,3.65
17.0,2020.0,7.0,2179.0,30120.0,152.8,12.65
18.6,2011.0,5.0,1197.0,98652.0,88.5,2.08
14.85,2014.0,5.0,1968.0,120000.0,138.0,12.0
16.8,2014.0,5.0,1197.0,46519.0,88.5,3.6
20.89,2017.0,5.0,1199.0,49820.0,88.7,4.47
17.52,2020.0,5.0,1462.0,20000.0,103.2,8.6
14.8,2015.0,5.0,1197.0,76000.0,81.8,4.95
20.5,2021.0,5.0,1349.0,9400.0,138.0,16.25
21.21,2014.0,7.0,2179.0,90000.0,138.0,3.65
25.2,2015.0,5.0,1197.0,81083.0,88.5,4.1
17.1,2012.0,5.0,1197.0,29056.0,88.5,3.44
12.99,2015.0,5.0,1198.0,73301.0,86.7,4.4
16.8,2019.0,5.0,1497.0,61229.0,117.6,10.37
16.35,2019.0,5.0,1462.0,29500.0,103.2,9.45
18.9,2021.0,5.0,1956.0,29000.0,167.6,22.5
18.0,2018.0,5.0,1396.0,72000.0,88.7,7.25
18.0,2021.0,5.0,998.0,6300.0,118.3,8.5
19.27,2019.0,5.0,998.0,53085.0,67.0,5.09
18.49,2018.0,5.0,1999.0,80000.0,177.0,36.0
22.38,2008.0,5.0,1341.0,93565.0,82.9,2.0
13.8,2019.0,5.0,1353.0,20000.0,138.0,16.0
16.47,2011.0,5.0,1497.0,70250.0,116.39,2.95
20.09,2018.0,5.0,1498.0,85000.0,98.9,7.65
16.5,2019.0,5.0,1497.0,90349.0,115.0,8.73
16.55,2014.0,5.0,1498.0,50794.0,98.6,2.25
26.6,2014.0,5.0,1498.0,50000.0,98.6,4.55
16.02,2018.0,5.0,1956.0,98492.0,170.0,10.5
17.01,2019.0,7.0,2755.0,44500.0,174.5,35.9
14.8,2016.0,5.0,2993.0,75000.0,245.0,44.5
26.0,2014.0,7.0,1462.0,52361.0,101.6,6.25
14.28,2014.0,5.0,998.0,60000.0,58.1,3.0
20.51,2019.0,5.0,1248.0,70000.0,88.5,8.0
15.26,2015.0,5.0,999.0,60000.0,123.3,6.0
25.2,2017.0,5.0,998.0,90000.0,67.0,3.6
26.6,2014.0,5.0,998.0,63000.0,67.0,2.85
22.77,2014.0,5.0,814.0,110000.0,55.2,2.0
26.8,2019.0,5.0,1497.0,85542.0,116.3,8.4
15.9,2020.0,5.0,1197.0,30000.0,81.8,6.2
16.0,2018.0,6.0,1198.0,32207.0,82.0,5.87
17.6,2014.0,7.0,1497.0,25000.0,117.3,4.0
24.39,2021.0,5.0,999.0,20000.0,71.0,9.2
21.4,2011.0,5.0,1498.0,120000.0,103.2,4.0
18.49,2015.0,5.0,1197.0,40717.0,82.0,4.43
19.2,2017.0,5.0,1199.0,21759.0,88.7,6.76
12.55,2018.0,5.0,998.0,29010.0,65.7,3.33
22.41,2009.0,5.0,1368.0,90000.0,88.7,1.62
24.3,2020.0,7.0,2393.0,55500.0,147.5,26.25
21.27,2011.0,5.0,1197.0,55018.0,88.5,2.27
16.95,2017.0,5.0,1498.0,95801.0,98.6,6.75
14.08,2011.0,5.0,1197.0,60000.0,78.91,3.0
17.0,2012.0,5.0,1197.0,119936.0,85.8,2.07
16.38,2019.0,5.0,1462.0,20000.0,103.2,8.5
12.6,2019.0,5.0,999.0,42000.0,75.1,5.75
15.3,2016.0,5.0,1197.0,36225.0,82.0,5.88
21.66,2018.0,5.0,1198.0,17000.0,108.5,6.95
21.21,2021.0,5.0,999.0,40000.0,98.6,8.53
20.4,2018.0,5.0,1248.0,50000.0,88.5,7.95
15.3,2014.0,7.0,2982.0,87000.0,168.5,15.75
18.16,2021.0,5.0,1497.0,26606.0,113.4,10.22
17.92,2016.0,5.0,1498.0,90000.0,98.5,4.5
18.5,2013.0,5.0,1199.0,70000.0,73.9,2.4
13.24,2017.0,7.0,2179.0,21000.0,140.0,7.95
22.38,2019.0,5.0,1197.0,49303.0,83.1,5.46
20.25,2014.0,5.0,2993.0,49000.0,270.9,21.5
17.0,2016.0,7.0,2755.0,89000.0,171.5,16.25
21.7,2017.0,5.0,998.0,28000.0,67.0,4.75
19.5,2017.0,5.0,1197.0,10000.0,81.8,4.95
18.2,2019.0,5.0,1197.0,39000.0,81.8,4.99
18.5,2016.0,7.0,1997.0,100000.0,140.0,10.5
20.37,2017.0,5.0,1197.0,62984.0,103.6,9.25
13.9,2014.0,5.0,1197.0,31440.0,82.0,4.65
12.8,2016.0,7.0,1198.0,20000.0,67.0,4.0
23.1,2021.0,5.0,1199.0,7660.0,84.8,5.76
20.45,2019.0,5.0,1498.0,54985.0,78.9,7.57
22.41,2018.0,5.0,2993.0,50000.0,261.4,60.0
17.05,2011.0,5.0,1199.0,120000.0,79.4,1.0
36.51199999999999,2014.0,5.0,1197.0,69273.0,88.5,3.28
19.44,2014.0,5.0,998.0,75937.0,58.1,4.02
16.8,2019.0,5.0,799.0,25430.0,53.2,3.14
21.4,2011.0,5.0,1995.0,40000.0,181.0,8.65
20.73,2009.0,5.0,998.0,66000.0,67.1,1.5
20.7,2019.0,7.0,2179.0,1200000.0,136.7,11.5
20.51,2012.0,5.0,1248.0,98473.0,88.8,2.8
18.9,2020.0,5.0,1591.0,15000.0,121.3,13.75
17.01,2016.0,5.0,2993.0,59600.0,301.7,42.0
17.0,2015.0,5.0,1497.0,20000.0,117.3,6.5
21.1,2017.0,5.0,1197.0,81811.0,81.8,5.25
21.1,2020.0,6.0,1462.0,30000.0,103.2,10.5
18.6,2018.0,5.0,1498.0,42917.0,98.9,8.28
18.6,2016.0,5.0,1248.0,96000.0,88.5,7.45
17.68,2014.0,5.0,1498.0,120913.0,98.6,5.0
19.81,2021.0,5.0,1197.0,27210.0,88.5,7.23
21.0,2016.0,5.0,1197.0,10212.0,81.8,5.54
26.21,2020.0,7.0,2179.0,52000.0,136.7,13.7
14.5,2022.0,5.0,999.0,10000.0,113.9,13.5
14.3,2018.0,5.0,1196.0,40000.0,86.8,5.0
22.32,2021.0,5.0,998.0,50000.0,58.3,5.94
21.7,2011.0,5.0,998.0,51000.0,67.0,1.95
21.7,2018.0,5.0,1368.0,55000.0,160.0,15.25
42.672,2021.0,5.0,999.0,44000.0,67.0,3.99
12.55,2019.0,5.0,1395.0,15600.0,150.0,26.9
23.1,2010.0,5.0,1497.0,70000.0,116.39,2.7
18.9,2020.0,5.0,1199.0,30000.0,86.8,5.5
18.16,2020.0,5.0,1197.0,17776.0,81.8,6.36
22.1,2021.0,5.0,1451.0,30000.0,141.0,16.0
16.8,2011.0,5.0,1598.0,50000.0,103.56,2.75
18.9,2012.0,5.0,1364.0,84000.0,103.88974615994809,3.95
23.84,2016.0,5.0,1995.0,48000.0,190.0,25.5
19.1,2019.0,5.0,1199.0,30627.0,83.8,5.62
26.0,2014.0,5.0,1461.0,80000.0,108.4,4.0
18.45,2019.0,5.0,1493.0,40000.0,113.4,15.0
22.38,2011.0,5.0,1298.0,46500.0,85.8,3.25
24.3,2016.0,5.0,1248.0,120000.0,88.5,4.3
22.9,2014.0,5.0,1198.0,90000.0,86.7,3.5
30.716,2018.0,5.0,1196.0,60000.0,63.0,4.2
15.1,2017.0,5.0,1197.0,24694.0,81.8,6.35
19.0,2017.0,5.0,1199.0,66247.0,88.7,5.61
17.5,2019.0,5.0,796.0,18475.0,47.3,3.66
16.8,2013.0,7.0,2179.0,70000.0,140.0,8.5
17.5,2017.0,5.0,1197.0,35712.0,83.1,5.0
12.9,2016.0,5.0,1498.0,40000.0,98.5,5.5
18.5,2018.0,5.0,1197.0,39622.0,81.8,4.95
24.39,2022.0,4.0,2184.0,30000.0,130.0,16.8
21.56,2017.0,5.0,998.0,37554.0,67.0,4.55
16.0,2007.0,5.0,796.0,10000.0,46.3,0.85
12.63,2021.0,5.0,998.0,90000.0,58.3,5.5
20.63,2021.0,5.0,1497.0,26900.0,117.6,14.0
22.25,2015.0,5.0,1197.0,51357.0,81.8,7.0
13.96,2021.0,5.0,1197.0,25034.0,88.5,6.96
21.63,2018.0,5.0,1498.0,85000.0,98.9,6.99
28.09,2015.0,7.0,1248.0,70000.0,88.8,6.59
18.6,2016.0,5.0,1373.0,23678.0,91.1,6.5
16.1,2020.0,5.0,998.0,30790.0,58.3,5.47
18.0,2018.0,5.0,1497.0,58559.0,121.3,7.82
23.01,2010.0,5.0,1197.0,64566.0,78.9,1.71
16.8,2022.0,6.0,1462.0,23000.0,101.6,12.7
16.0,2011.0,5.0,1995.0,45000.0,150.0,7.35
18.9,2019.0,5.0,1197.0,40000.0,81.8,6.5
14.9,2018.0,5.0,1199.0,31289.0,88.7,6.91
12.05,2016.0,7.0,1493.0,64000.0,70.0,5.45
24.4,2021.0,7.0,2393.0,33000.0,148.0,28.5
21.4,2014.0,5.0,1198.0,38624.0,86.7,3.69
22.41,2018.0,5.0,1197.0,54000.0,81.8,6.02
11.2,2020.0,5.0,1497.0,30000.0,113.1,13.58
27.39,2021.0,5.0,1368.0,11000.0,160.7,19.75
12.05,2019.0,5.0,1197.0,64916.0,81.8,6.28
14.4,2016.0,5.0,1199.0,33000.0,88.7,5.25
12.3,2018.0,5.0,1197.0,76653.0,81.8,5.48
18.75,2012.0,5.0,1798.0,30000.0,157.7,5.25
23.95,2014.0,5.0,2993.0,62000.0,241.6,59.9
13.0,2020.0,5.0,1197.0,50000.0,81.8,5.0
30.716,2016.0,5.0,796.0,28518.0,47.3,2.29
22.56,2018.0,5.0,1197.0,80000.0,83.1,7.2
19.81,2012.0,5.0,2993.0,120000.0,245.0,15.0
15.04,2016.0,6.0,1198.0,20000.0,82.0,4.0
19.0,2019.0,5.0,1197.0,40089.0,83.1,6.96
24.4,2014.0,7.0,1248.0,64384.0,88.8,7.38
20.36,2009.0,5.0,1798.0,120000.0,138.1,2.25
21.9,2013.0,5.0,1497.0,57000.0,116.4,3.49
16.0,2014.0,5.0,1373.0,97249.0,91.1,5.16
19.65,2020.0,5.0,1197.0,40000.0,81.8,6.75
26.59,2017.0,5.0,1248.0,147116.0,74.0,7.3
20.89,2021.0,5.0,1497.0,15726.0,113.4,14.7
22.54,2019.0,5.0,1199.0,50000.0,88.7,5.6
18.9,2018.0,6.0,1198.0,50391.0,82.0,4.22
16.8,2016.0,5.0,1199.0,30000.0,74.0,5.0
21.9,2017.0,5.0,1498.0,86802.0,108.6,3.93
13.1,2012.0,5.0,1598.0,90000.0,103.6,3.0
18.4,2018.0,5.0,998.0,25746.0,67.0,5.23
13.0,2018.0,5.0,1248.0,64822.0,88.5,8.19
21.01,2020.0,5.0,998.0,40960.0,55.9,5.05
18.6,2011.0,5.0,1197.0,88156.0,85.8,3.75
18.6,2018.0,5.0,999.0,16178.0,67.0,3.22
26.0,2021.0,5.0,1197.0,6279.0,81.8,5.79
17.05,2017.0,7.0,1493.0,82000.0,100.0,8.49
15.97,2013.0,5.0,1968.0,79500.0,174.3,12.0
15.4,2009.0,5.0,796.0,20000.0,46.3,0.7
20.25,2016.0,8.0,2494.0,80000.0,100.6,11.0
15.5,2014.0,5.0,998.0,66783.0,67.0,3.54
17.4,2019.0,5.0,1497.0,54945.0,113.1,9.65
18.9,2012.0,5.0,1399.0,80000.0,68.0,1.8
15.04,2023.0,5.0,1497.0,2500.0,113.1,13.5
19.01,2018.0,5.0,999.0,10000.0,67.0,4.0
27.39,2015.0,5.0,1968.0,51440.0,140.0,18.0
17.01,2019.0,5.0,1598.0,48683.0,103.2,8.3
27.39,2018.0,5.0,1197.0,66247.0,81.8,6.37
19.81,2018.0,5.0,1373.0,78493.0,91.1,7.95
13.7,2015.0,5.0,1198.0,82956.0,86.8,3.6
28.4,2015.0,5.0,1498.0,90000.0,98.5,4.15
18.9,2009.0,5.0,2993.0,120000.0,235.0,10.0
21.21,2019.0,5.0,1451.0,70000.0,141.0,12.75
19.33,2018.0,5.0,1498.0,80000.0,98.9,8.5
17.71,2017.0,5.0,998.0,59000.0,67.0,3.65
21.4,2014.0,5.0,1968.0,150000.0,174.3,12.0
18.0,2016.0,5.0,1396.0,40000.0,88.7,7.0
20.5,2014.0,5.0,1197.0,83127.0,88.5,4.01
19.12,2021.0,7.0,2179.0,24317.0,152.8,17.0
12.0,2014.0,5.0,814.0,29096.0,55.2,2.32
22.38,2015.0,5.0,2179.0,95252.0,187.7,24.0
17.5,2018.0,5.0,1197.0,63384.0,81.8,4.7
21.79,2018.0,5.0,1498.0,47000.0,104.5,8.95
23.84,2020.0,5.0,1591.0,60000.0,121.3,8.7
16.09,2022.0,5.0,796.0,23853.0,47.3,3.89
13.0,2009.0,5.0,1497.0,95000.0,116.3,2.95
21.01,2013.0,7.0,2982.0,70000.0,168.5,13.5
20.0,2009.0,5.0,1497.0,73000.0,116.39,2.65
16.0,2021.0,5.0,998.0,16105.0,118.3,10.22
17.8,2016.0,5.0,1591.0,53487.0,121.3,4.4
22.38,2015.0,5.0,1797.0,62101.0,147.4,7.75
16.8,2014.0,5.0,1248.0,141864.0,74.0,3.02
17.71,2011.0,5.0,998.0,50000.0,67.1,2.1
20.09,2020.0,5.0,1197.0,8638.0,88.5,5.93
23.95,2014.0,5.0,1598.0,100000.0,103.6,3.4
18.7,2014.0,5.0,998.0,60000.0,67.0,3.3
26.0,2021.0,5.0,1493.0,90000.0,98.6,10.0
18.5,2018.0,5.0,1396.0,80000.0,88.7,11.25
11.0,2018.0,5.0,1969.0,12000.0,190.0,38.5
28.4,2018.0,5.0,1199.0,29000.0,88.7,6.9
16.09,2011.0,5.0,998.0,69138.0,67.1,2.9
23.84,2021.0,5.0,1197.0,20000.0,81.8,7.25
17.8,2018.0,5.0,1968.0,80000.0,188.0,35.0
23.95,2007.0,5.0,1586.0,44000.0,103.3,2.1
20.89,2015.0,5.0,1198.0,52044.0,86.8,4.5
19.08,2015.0,5.0,1999.0,85035.0,237.3,26.0
22.3,2015.0,5.0,1373.0,24840.0,91.1,5.71
18.15,2008.0,5.0,1794.0,117000.0,138.1,4.25
16.35,2009.0,5.0,1497.0,78000.0,116.4,3.85
42.672,2021.0,5.0,1497.0,30908.0,113.1,13.0
21.13,2012.0,5.0,1197.0,102912.0,88.5,3.72
14.1,2013.0,5.0,1198.0,118926.0,73.9,3.26
19.81,2022.0,4.0,1997.0,20000.0,150.0,16.0
20.3,2019.0,5.0,1197.0,81000.0,81.8,5.2
22.0,2018.0,5.0,1199.0,22404.0,83.8,5.75
17.5,2014.0,5.0,1197.0,55007.0,82.8,4.86
20.54,2019.0,5.0,1353.0,16858.0,138.0,14.25
17.01,2020.0,5.0,1956.0,16000.0,170.0,24.95
19.01,2017.0,5.0,1591.0,62500.0,121.3,8.25
18.9,2017.0,5.0,1197.0,33675.0,78.9,3.85
24.04,2011.0,5.0,1197.0,63257.0,78.9,2.0
19.7,2008.0,8.0,2179.0,100000.0,120.0,1.5
16.02,2015.0,7.0,2179.0,100000.0,140.0,5.9
25.01,2006.0,5.0,1493.0,149892.0,110.0,0.74
21.5,2012.0,5.0,1396.0,80000.0,88.8,2.55
19.12,2012.0,5.0,1396.0,110000.0,70.0,1.5
18.0,2017.0,5.0,1197.0,30000.0,81.8,4.5
17.43,2020.0,5.0,1493.0,49503.0,98.6,9.95
13.7,2016.0,5.0,1197.0,61636.0,81.8,5.01
16.0,2021.0,5.0,1197.0,20799.0,81.8,9.45
18.6,2019.0,5.0,1493.0,44354.0,113.4,15.25
16.8,2016.0,5.0,1197.0,71000.0,85.8,2.8
20.77,2017.0,5.0,1497.0,70000.0,108.5,5.5
20.89,2014.0,5.0,1197.0,113521.0,88.5,4.59
19.95,2019.0,5.0,1199.0,84204.0,83.8,4.72
21.4,2010.0,5.0,1197.0,76351.0,78.9,1.83
23.59,2019.0,5.0,1197.0,55000.0,108.6,9.49
21.01,2020.0,7.0,2157.0,76187.0,178.4,20.5
20.73,2018.0,5.0,1248.0,50000.0,88.5,8.0
20.52,2022.0,5.0,799.0,13896.0,53.2,4.7
19.4,2019.0,5.0,1956.0,61000.0,170.6,17.0
14.23,2014.0,5.0,998.0,35530.0,58.1,3.0
14.71,2019.0,5.0,1197.0,40584.0,88.5,5.2
16.35,2016.0,5.0,1197.0,30000.0,82.0,5.0
13.0,2014.0,5.0,1248.0,90000.0,74.0,4.6
13.0,2021.0,7.0,999.0,12549.0,71.0,6.75
32.52,2018.0,5.0,1497.0,26922.0,117.6,8.18
17.0,2016.0,5.0,1248.0,88458.0,88.5,7.37
17.5,2014.0,5.0,814.0,26135.0,55.2,2.23
19.81,2019.0,5.0,799.0,37238.0,53.6,2.88
20.3,2017.0,5.0,1197.0,36495.0,83.1,5.54
17.8,2014.0,5.0,1086.0,59005.0,62.1,1.85
15.0,2016.0,5.0,998.0,66754.0,67.0,4.27
18.0,2018.0,5.0,1373.0,43572.0,91.1,8.75
16.1,2018.0,5.0,1194.0,46344.0,94.6,5.39
17.71,2020.0,7.0,2199.0,60000.0,197.2,30.0
22.9,2016.0,5.0,796.0,23744.0,47.3,2.9
23.59,2021.0,5.0,999.0,29828.0,67.0,4.26
14.84,2022.0,5.0,1956.0,35000.0,167.6,17.5
37.492,2013.0,5.0,1968.0,80000.0,174.3,16.0
23.64,2019.0,5.0,1197.0,26416.0,81.8,8.14
16.35,2018.0,7.0,1196.0,100000.0,73.0,3.5
18.0,2003.0,5.0,1493.0,120000.0,80.88,0.8
24.3,2022.0,5.0,1199.0,10000.0,84.8,7.2
24.39,2011.0,5.0,1399.0,100000.0,68.0,2.0
20.89,2021.0,4.0,796.0,40000.0,40.3,4.0
20.51,2013.0,5.0,998.0,40000.0,67.1,2.8
17.3,2020.0,5.0,1197.0,20000.0,81.8,6.5
17.0,2022.0,5.0,1497.0,40000.0,115.0,13.75
13.0,2014.0,5.0,1968.0,67935.0,140.0,14.0
17.4,2019.0,5.0,1047.0,49711.0,69.0,5.01
17.3,2006.0,5.0,1086.0,100000.0,103.88974615994809,1.4
16.77,2017.0,5.0,1995.0,23000.0,190.0,26.95
26.0,2010.0,5.0,1086.0,90000.0,68.0,2.1
22.41,2020.0,5.0,1462.0,50222.0,103.2,9.95
18.9,2021.0,7.0,2179.0,22468.0,152.8,14.18
16.2,2018.0,5.0,1591.0,25314.0,121.3,8.54
14.4,2016.0,5.0,1197.0,42000.0,81.8,5.25
11.36,2016.0,5.0,1968.0,65600.0,187.7,22.75
17.4,2020.0,5.0,1496.0,19491.0,105.9,8.59
12.99,2018.0,5.0,1999.0,56000.0,177.0,38.75
20.3,2014.0,5.0,998.0,84000.0,67.0,3.4
17.0,2018.0,8.0,2755.0,59245.0,171.5,20.95
18.6,2017.0,5.0,1197.0,60000.0,81.8,5.1
33.54,2018.0,5.0,998.0,24000.0,67.0,5.25
18.97,2016.0,5.0,1598.0,20221.0,103.5,5.25
19.0,2021.0,5.0,1197.0,40000.0,81.8,7.0
15.64,2015.0,5.0,1197.0,89183.0,88.5,4.61
11.7,2021.0,5.0,1497.0,14800.0,113.1,11.4
23.64,2017.0,5.0,1197.0,55666.0,81.8,4.63
14.62,2017.0,5.0,1198.0,84005.0,73.7,5.82
18.6,2014.0,5.0,1197.0,125412.0,82.0,3.28
23.84,2022.0,5.0,1199.0,15525.0,118.3,8.72
25.2,2012.0,5.0,1197.0,71000.0,78.9,2.31
22.07,2010.0,5.0,1199.0,80000.0,79.4,1.45
15.2,2022.0,5.0,1493.0,25000.0,113.4,19.49
20.85,2011.0,5.0,2979.0,54800.0,321.0,14.0
13.0,2011.0,7.0,2523.0,8000.0,63.0,4.75
20.45,2022.0,5.0,998.0,10500.0,118.3,13.25
20.73,2018.0,5.0,1591.0,80483.0,121.3,10.38
16.5,2017.0,5.0,1197.0,32408.0,81.8,4.7
17.0,2016.0,5.0,998.0,36913.0,67.0,4.85
16.55,2013.0,5.0,1086.0,56094.0,68.0,3.48
13.0,2017.0,5.0,1498.0,91888.0,98.5,4.55
15.1,2022.0,5.0,1498.0,16771.0,119.3,14.5
16.82,2009.0,5.0,1061.0,80000.0,67.0,2.0
26.6,2007.0,5.0,1341.0,110000.0,81.86,0.6
25.17,2018.0,5.0,1199.0,64538.0,84.0,5.07
19.87,2010.0,7.0,2179.0,60000.0,138.1,1.9
19.4,2015.0,5.0,1197.0,40757.0,81.8,5.3
15.1,2016.0,5.0,1248.0,50056.0,88.5,8.93
22.74,2017.0,5.0,1197.0,71050.0,88.5,5.32
18.6,2018.0,5.0,1197.0,57000.0,81.8,5.7
18.15,2013.0,5.0,814.0,75730.0,55.2,1.64
19.4,2014.0,5.0,998.0,63000.0,67.0,3.86
17.0,2017.0,7.0,3198.0,70000.0,197.0,26.0
19.0,2018.0,5.0,1197.0,70986.0,81.8,6.65
11.07,2018.0,5.0,1248.0,66000.0,88.5,6.96
17.5,2016.0,5.0,1197.0,45000.0,82.0,5.25
19.7,2018.0,5.0,1462.0,2740.0,103.2,7.66
18.0,2020.0,5.0,998.0,59832.0,65.7,4.35
21.1,2018.0,5.0,799.0,120000.0,53.6,1.7
23.4,2013.0,5.0,1198.0,51258.0,86.7,3.26
21.21,2017.0,5.0,1461.0,66398.0,108.4,7.3
21.63,2013.0,7.0,2179.0,40253.0,140.0,8.24
15.1,2016.0,5.0,1798.0,38959.0,177.5,12.5
15.85,2014.0,5.0,1198.0,40000.0,67.0,1.5
17.4,2018.0,5.0,998.0,84419.0,67.0,4.4
20.3,2012.0,5.0,2494.0,61000.0,178.3,12.0
