mileage,ano,seats,engine_capacity,kms_driven,max_power,body_type_id,modelo_id,marca_id,city_id,insurance_id,owner_type_id,fuel_type_id
28.4,2017.0,5.0,1248.0,90513.0,74.0,8,2133,20,5,0,1,1
18.9,2016.0,5.0,1197.0,71822.0,82.0,3,1058,11,12,3,3,4
0.0,2022.0,5.0,0.0,37000.0,141.0,7,1542,28,11,3,1,2
15.73,2014.0,5.0,1968.0,68000.0,174.3,7,1697,0,9,3,1,1
25.2,2015.0,5.0,1248.0,107595.0,74.0,3,2178,20,4,3,1,1
13.68,2017.0,7.0,2393.0,55000.0,147.5,4,1238,29,5,3,1,1
20.1,2022.0,5.0,1497.0,10000.0,115.0,7,2660,19,8,3,1,1
20.51,2014.0,5.0,998.0,50000.0,67.0,3,2542,20,7,3,3,4
22.32,2014.0,5.0,1582.0,61000.0,126.3,8,2421,11,5,3,1,1
24.3,2018.0,5.0,1248.0,76900.0,88.5,7,2476,20,11,0,1,1
18.12,2022.0,5.0,999.0,12901.0,113.9,8,2471,30,4,0,1,4
0.0,2021.0,5.0,1997.0,37000.0,246.7,7,1820,16,5,0,3,1
24.0,2016.0,5.0,1120.0,50000.0,70.0,3,1066,11,9,3,2,1
23.95,2016.0,5.0,998.0,50000.0,67.0,3,163,20,5,3,3,4
24.04,2018.0,5.0,999.0,50000.0,67.0,3,1327,26,6,3,4,4
20.8,2019.0,5.0,1493.0,88000.0,113.4,7,2008,15,7,3,1,1
21.21,2017.0,5.0,1197.0,46000.0,81.8,8,2096,20,5,3,1,4
11.25,2019.0,7.0,2694.0,37000.0,163.7,4,1267,29,11,3,1,4
21.01,2021.0,5.0,1197.0,18885.0,81.8,3,334,20,6,4,1,4
17.4,2019.0,5.0,1497.0,23086.0,117.6,8,596,10,6,0,3,4
18.6,2017.0,5.0,1368.0,70666.0,98.5,3,2891,11,12,3,4,4
26.59,2015.0,5.0,1248.0,51745.0,74.0,8,2118,20,2,0,3,1
18.6,2016.0,5.0,1199.0,27048.0,88.7,8,245,10,2,0,1,4
22.05,2015.0,5.0,796.0,32475.0,47.3,3,138,20,12,3,3,4
18.9,2013.0,5.0,998.0,94581.0,67.1,3,2542,20,4,3,3,4
18.9,2015.0,5.0,1197.0,43000.0,82.0,3,1058,11,5,3,1,4
16.1,2006.0,5.0,1298.0,85421.0,88.2,3,2081,20,2,0,0,4
18.9,2004.0,5.0,998.0,60000.0,67.1,3,2517,20,1,3,3,4
22.07,2012.0,5.0,1199.0,90000.0,73.9,3,1650,30,8,3,2,1
21.43,2011.0,5.0,1364.0,126319.0,138.0,8,663,29,12,3,1,1
35.6,2019.0,5.0,998.0,91966.0,55.9,3,458,20,5,3,1,0
21.7,2021.0,5.0,1498.0,21000.0,98.9,7,834,9,9,0,3,1
0.0,2021.0,4.0,2184.0,8000.0,130.0,7,2237,19,2,0,1,1
16.0,2012.0,5.0,1198.0,57769.0,90.0,3,1288,10,4,3,1,4
19.5,2018.0,5.0,1199.0,33792.0,88.7,8,246,10,2,3,1,4
23.01,2019.0,5.0,999.0,55609.0,67.0,3,1348,26,2,3,1,4
18.15,2019.0,5.0,998.0,50829.0,118.3,7,2400,11,3,4,1,4
23.01,2018.0,5.0,999.0,40927.0,67.0,3,1341,26,11,0,1,4
21.4,2015.0,5.0,1197.0,45242.0,83.1,3,323,20,5,0,1,4
0.0,2021.0,5.0,1497.0,25000.0,113.1,7,714,11,5,0,1,4
15.29,2016.0,5.0,1591.0,48483.0,121.3,7,704,11,6,0,1,4
17.2,2018.0,7.0,1969.0,70000.0,235.0,7,2601,31,11,0,1,1
17.0,2009.0,5.0,1497.0,82000.0,116.39,8,541,10,5,3,3,4
20.7,2020.0,5.0,1197.0,10000.0,81.8,3,1081,11,1,3,1,4
18.9,2017.0,5.0,1197.0,17574.0,81.8,3,1057,11,2,3,1,4
21.02,2013.0,5.0,1248.0,120000.0,88.7,8,1440,28,7,3,1,1
22.32,2012.0,5.0,1582.0,90000.0,126.3,8,2414,11,7,3,4,1
20.3,2018.0,5.0,1199.0,116384.0,83.8,8,2303,28,11,3,1,4
18.3,2020.0,5.0,1199.0,28526.0,88.7,8,239,10,2,4,1,4
15.96,2019.0,7.0,2523.0,30000.0,62.1,7,372,19,5,3,1,1
18.75,2021.0,5.0,999.0,23316.0,71.0,7,1432,23,7,3,1,4
22.38,2022.0,5.0,1197.0,20000.0,88.5,3,2171,20,5,3,1,4
17.5,2018.0,5.0,1199.0,48000.0,88.7,7,2499,10,9,0,1,4
14.8,2017.0,5.0,1591.0,48000.0,121.3,7,694,11,5,0,3,4
16.8,2022.0,5.0,1497.0,10000.0,113.4,7,2001,15,4,3,1,4
25.5,2018.0,5.0,1498.0,80000.0,98.6,7,2498,10,7,3,1,1
26.59,2016.0,5.0,1248.0,30000.0,74.0,8,2118,20,0,3,1,1
18.55,2022.0,5.0,1462.0,10000.0,103.2,7,1877,20,12,3,1,4
21.63,2020.0,5.0,998.0,53558.0,67.0,3,451,20,6,3,1,4
18.9,2014.0,5.0,1197.0,96297.0,82.0,3,1086,11,2,0,1,4
11.7,2010.0,5.0,2354.0,100000.0,177.6,8,1497,10,11,3,3,4
17.92,2012.0,5.0,1086.0,98384.0,62.1,3,1927,11,6,2,3,4
17.4,2015.0,5.0,1497.0,80000.0,117.3,8,585,10,4,3,1,4
21.4,2019.0,5.0,1197.0,53642.0,83.1,3,325,20,3,3,3,4
19.87,2019.0,5.0,1461.0,12186.0,84.0,7,763,26,12,3,3,1
21.21,2017.0,5.0,1197.0,32110.0,81.8,3,2165,20,5,0,1,4
19.81,2008.0,5.0,1086.0,100596.0,68.0,3,2814,11,6,3,1,4
17.5,2019.0,5.0,1199.0,59000.0,88.7,7,2500,10,8,0,1,4
17.01,2018.0,5.0,1582.0,99860.0,126.2,7,686,11,1,3,1,1
17.92,2011.0,5.0,1086.0,70000.0,62.1,3,1926,11,5,3,4,4
12.97,2017.0,5.0,2179.0,38000.0,187.7,7,1808,16,11,0,1,1
15.1,2018.0,7.0,2179.0,42685.0,140.0,7,2691,19,11,0,1,1
23.84,2018.0,5.0,1199.0,86346.0,83.8,3,2261,28,7,0,1,4
18.4,2021.0,5.0,1197.0,15668.0,81.8,7,2028,15,1,0,1,4
22.35,2023.0,5.0,1197.0,10000.0,88.5,3,343,20,10,3,1,4
17.0,2010.0,5.0,1497.0,82410.0,116.39,8,541,10,1,0,1,4
8.7,2013.0,5.0,2967.0,80000.0,241.7,7,2308,30,5,3,1,1
18.9,2014.0,5.0,1197.0,31725.0,82.0,3,1060,11,8,3,3,4
20.4,2017.0,5.0,1197.0,40000.0,83.1,3,2153,20,5,3,3,4
20.8,2019.0,5.0,1493.0,40572.0,113.4,7,2008,15,1,3,1,1
20.51,2017.0,5.0,998.0,37000.0,67.0,3,2501,20,9,3,1,4
11.5,2010.0,7.0,2982.0,96000.0,168.66,7,991,29,8,0,4,1
17.8,2016.0,5.0,1497.0,48800.0,117.3,8,583,10,5,3,1,4
19.1,2013.0,5.0,1197.0,100000.0,85.8,8,2121,20,5,3,1,4
15.74,2015.0,5.0,1591.0,53795.0,121.3,8,2426,11,11,3,1,4
13.0,2017.0,5.0,1591.0,100000.0,121.3,7,701,11,11,3,1,4
0.0,2022.0,4.0,2596.0,10000.0,89.8,7,1092,8,1,3,1,1
16.5,2013.0,5.0,1198.0,61000.0,86.8,3,397,10,6,0,3,4
22.38,2022.0,5.0,1197.0,22907.0,88.5,3,2149,20,7,0,1,4
17.01,2018.0,5.0,1582.0,60000.0,126.2,7,686,11,4,0,1,1
25.24,2016.0,5.0,998.0,86469.0,65.7,3,474,20,12,0,1,4
16.0,2017.0,7.0,2179.0,79263.0,140.0,7,2678,19,2,0,3,1
25.24,2018.0,5.0,998.0,65979.0,65.7,3,474,20,3,4,1,4
18.6,2015.0,5.0,1199.0,62865.0,88.7,8,217,10,4,0,1,4
20.36,2013.0,5.0,1197.0,94975.0,78.9,3,2824,11,7,3,3,4
13.33,2017.0,5.0,2995.0,39000.0,335.2,7,1816,16,2,0,3,1
18.9,2012.0,5.0,998.0,64173.0,67.1,3,2542,20,11,0,3,4
20.0,2021.0,5.0,1497.0,23366.0,115.0,7,2659,19,5,3,1,1
21.21,2018.0,5.0,1197.0,53889.0,81.8,3,2149,20,5,3,3,4
22.38,2015.0,5.0,1197.0,119106.0,88.5,3,2180,20,7,3,3,4
13.0,2015.0,5.0,1591.0,65655.0,121.3,7,705,11,11,3,1,4
23.95,2016.0,5.0,998.0,69573.0,67.0,3,163,20,6,3,1,4
16.42,2021.0,5.0,1330.0,7353.0,153.8,7,768,26,6,3,1,4
20.89,2017.0,5.0,1197.0,46000.0,81.8,3,1149,20,11,0,1,4
17.5,2017.0,5.0,1199.0,29824.0,88.7,7,2500,10,4,4,1,4
21.1,2016.0,5.0,814.0,50000.0,55.2,3,778,11,8,3,1,3
23.01,2015.0,5.0,999.0,90000.0,67.0,3,1331,26,11,3,3,4
18.49,2017.0,7.0,1493.0,60000.0,100.0,7,2205,19,10,3,1,1
15.43,2022.0,5.0,1498.0,9289.0,108.4,7,285,18,2,4,1,4
19.01,2021.0,7.0,1462.0,19164.0,103.2,4,910,20,1,3,1,4
20.36,2009.0,5.0,1197.0,50000.0,78.9,3,2818,11,11,3,4,4
28.0,2021.0,5.0,1197.0,56413.0,68.0,8,293,11,6,4,1,0
16.55,2014.0,5.0,1968.0,90000.0,147.5,8,80,0,5,3,1,1
12.95,2018.0,5.0,1999.0,44000.0,152.8,7,2327,11,11,0,1,4
22.32,2014.0,5.0,1582.0,77000.0,126.3,8,2422,11,5,3,1,1
18.0,2015.0,5.0,1198.0,115478.0,86.7,8,222,10,5,0,1,4
11.9,2011.0,5.0,2496.0,80000.0,163.2,8,2063,27,2,3,4,1
25.8,2014.0,5.0,1498.0,40000.0,98.6,8,248,10,5,3,1,1
30.48,2021.0,5.0,1086.0,40000.0,59.1,3,1919,11,11,3,1,0
13.2,2010.0,5.0,1995.0,27000.0,170.0,8,7,1,2,0,1,1
0.0,2022.0,5.0,0.0,17764.0,127.0,7,1544,28,11,3,1,2
21.38,2015.0,5.0,1396.0,90000.0,88.7,7,679,11,5,3,1,1
14.7,2016.0,5.0,1496.0,73000.0,120.6,7,802,9,4,0,1,4
20.36,2012.0,5.0,1197.0,150000.0,78.9,3,2818,11,8,3,3,4
16.0,2016.0,7.0,2179.0,87604.0,140.0,7,2697,19,7,0,1,1
18.9,2017.0,5.0,1197.0,28490.0,81.8,3,1054,11,1,3,1,4
26.6,2016.0,5.0,998.0,90000.0,58.1,3,2521,20,5,3,3,0
15.85,2017.0,5.0,1499.0,58166.0,110.4,7,826,9,1,3,3,4
22.41,2016.0,5.0,1197.0,88584.0,88.5,8,2121,20,4,4,1,4
19.7,2009.0,5.0,796.0,80000.0,46.3,3,169,20,1,3,3,4
23.84,2018.0,5.0,1199.0,40534.0,83.8,3,2261,28,7,0,3,4
12.9,2020.0,7.0,2755.0,20000.0,174.5,7,985,29,5,3,1,1
17.19,2017.0,5.0,1197.0,69266.0,81.8,3,2854,11,4,0,3,4
20.0,2022.0,5.0,998.0,17321.0,118.4,3,2902,11,2,0,3,4
18.6,2011.0,5.0,1197.0,46281.0,85.8,3,2165,20,2,3,3,4
21.4,2019.0,5.0,1197.0,47214.0,83.1,3,323,20,8,0,1,4
17.03,2021.0,5.0,1462.0,40000.0,103.2,7,2487,20,10,3,1,4
18.2,2022.0,5.0,998.0,15000.0,118.3,7,2031,15,11,0,1,4
27.39,2019.0,5.0,1248.0,47828.0,74.0,3,327,20,6,2,1,1
16.47,2011.0,5.0,1198.0,80000.0,73.9,3,1662,30,12,3,3,4
18.6,2014.0,5.0,1197.0,43000.0,81.8,3,2862,11,12,0,1,4
18.9,2013.0,5.0,1197.0,41715.0,82.0,3,1068,11,5,3,1,4
20.68,2019.0,5.0,1995.0,40000.0,190.0,7,2576,1,1,3,1,1
20.36,2013.0,5.0,1197.0,133737.0,78.9,3,2818,11,4,0,1,4
17.6,2017.0,7.0,2179.0,70000.0,153.8,7,1139,28,7,3,3,1
24.4,2015.0,5.0,1120.0,141454.0,71.0,8,2723,11,8,2,3,1
19.4,2013.0,5.0,1198.0,70775.0,86.8,3,390,10,5,0,1,4
21.4,2018.0,5.0,1197.0,68101.0,83.1,3,319,20,7,0,1,4
17.03,2020.0,5.0,1462.0,49498.0,103.2,7,2487,20,7,3,1,4
18.6,2015.0,5.0,1197.0,78000.0,81.8,3,2862,11,6,3,1,4
18.0,2015.0,5.0,1497.0,60000.0,117.3,8,578,10,1,3,1,4
24.07,2021.0,5.0,1497.0,10294.0,113.4,7,1579,28,2,0,1,1
13.0,2017.0,5.0,1591.0,49000.0,121.3,7,705,11,6,0,1,4
18.9,2013.0,5.0,998.0,55000.0,67.1,3,2534,20,7,3,1,4
14.2,2019.0,7.0,2198.0,93998.0,158.2,7,872,9,1,3,1,1
17.4,2015.0,5.0,1497.0,26000.0,117.3,8,582,10,11,0,1,4
23.84,2018.0,5.0,1199.0,36692.0,84.0,3,2258,28,2,3,3,4
18.76,2022.0,5.0,1462.0,7000.0,103.2,7,2338,29,5,0,1,4
20.65,2020.0,5.0,1462.0,23400.0,103.2,8,511,20,7,3,1,4
24.0,2013.0,5.0,1120.0,84969.0,70.0,3,1066,11,7,3,3,1
17.5,2017.0,5.0,1199.0,59930.0,88.7,7,2500,10,2,0,3,4
13.0,2016.0,5.0,1591.0,46000.0,121.3,7,701,11,9,0,1,4
18.15,2019.0,5.0,998.0,29714.0,118.3,7,2400,11,9,0,1,4
23.1,2016.0,5.0,998.0,49262.0,67.0,3,479,20,11,0,3,4
17.0,2012.0,5.0,1197.0,90000.0,78.91,3,2838,11,1,3,4,4
19.62,2021.0,5.0,1995.0,3300.0,187.4,8,27,1,4,0,1,1
22.41,2012.0,5.0,1197.0,119603.0,88.5,8,2121,20,1,0,4,4
15.4,2017.0,7.0,1497.0,39980.0,117.3,7,318,10,11,0,1,4
24.3,2018.0,5.0,1248.0,150000.0,88.5,7,2480,20,3,3,1,1
14.4,2012.0,5.0,1598.0,66606.0,103.6,8,2368,30,5,0,1,4
24.39,2014.0,5.0,998.0,28342.0,65.7,3,161,20,2,0,3,4
13.5,2015.0,7.0,2477.0,120000.0,175.5,7,1625,22,5,3,1,1
18.6,2016.0,5.0,1197.0,70760.0,81.8,3,2862,11,7,3,3,4
19.6,2017.0,5.0,1461.0,50000.0,108.4,7,740,26,3,3,1,1
20.89,2018.0,5.0,1197.0,68107.0,81.8,3,1145,20,1,3,3,4
17.8,2016.0,5.0,1497.0,10000.0,117.3,8,582,10,12,3,1,4
19.5,2014.0,5.0,1968.0,115000.0,141.0,8,1595,27,12,0,1,1
15.6,2012.0,5.0,1497.0,107895.0,116.3,8,555,10,6,0,1,4
19.81,2013.0,5.0,1086.0,60000.0,68.0,3,2814,11,5,3,1,4
18.6,2017.0,5.0,1197.0,63216.0,81.8,3,2910,11,5,0,1,4
23.1,2014.0,5.0,998.0,36400.0,67.0,3,455,20,12,0,1,4
26.49,2022.0,5.0,1199.0,30399.0,72.0,3,2277,28,6,0,1,0
20.51,2013.0,5.0,998.0,120000.0,67.0,3,2512,20,11,3,4,4
21.1,2020.0,5.0,998.0,60000.0,100.5,3,341,20,8,3,1,4
21.21,2015.0,5.0,1498.0,111678.0,103.2,8,2351,30,7,0,1,1
18.7,2017.0,5.0,1199.0,30000.0,88.7,3,1280,10,4,3,3,4
18.9,2014.0,5.0,1197.0,48000.0,82.0,3,1061,11,11,0,1,4
18.6,2020.0,5.0,1498.0,30000.0,119.3,8,557,10,8,3,1,4
18.27,2021.0,5.0,998.0,50000.0,118.3,7,2402,11,10,3,1,4
18.6,2018.0,5.0,1197.0,38600.0,81.8,3,2840,11,5,0,3,4
17.0,2011.0,5.0,1405.0,110000.0,70.03,3,1172,28,10,3,2,1
24.39,2014.0,5.0,998.0,53179.0,65.7,3,161,20,7,3,3,4
19.0,2011.0,5.0,998.0,20000.0,67.1,3,2788,20,11,3,3,4
16.5,2019.0,5.0,1353.0,48207.0,138.0,7,1989,15,11,0,1,4
15.26,2015.0,5.0,1798.0,120000.0,187.7,8,104,0,11,3,1,4
0.0,2023.0,5.0,0.0,10000.0,174.3,7,2777,18,11,3,1,2
16.95,2012.0,5.0,1498.0,68000.0,97.6,8,2056,23,1,0,1,4
17.5,2012.0,5.0,1197.0,62000.0,85.8,8,2093,20,1,0,1,4
17.19,2017.0,5.0,1197.0,76815.0,81.8,3,2853,11,4,3,3,4
16.0,2017.0,7.0,2179.0,50000.0,140.0,7,2672,19,9,3,1,1
25.4,2016.0,4.0,624.0,69373.0,37.5,3,1493,28,2,3,1,4
18.6,2016.0,5.0,1197.0,53789.0,81.8,3,2862,11,2,0,1,4
18.9,2016.0,5.0,1197.0,36493.0,82.0,3,1086,11,1,0,1,4
19.4,2014.0,5.0,1198.0,47183.0,86.8,3,392,10,9,3,1,4
21.0,2019.0,5.0,1498.0,74000.0,78.9,8,210,10,1,0,3,1
17.88,2012.0,5.0,1405.0,120000.0,48.2,3,1186,28,2,3,1,1
23.03,2014.0,5.0,1396.0,60000.0,69.0,8,1199,28,6,3,1,1
18.6,2018.0,5.0,1197.0,45224.0,81.8,3,2832,11,4,0,1,4
19.0,2011.0,5.0,998.0,110000.0,67.1,3,2788,20,10,3,1,4
21.43,2010.0,5.0,1364.0,50952.0,87.2,8,666,29,12,0,1,1
10.5,2012.0,4.0,2993.0,40000.0,271.2,8,2629,13,11,0,1,1
16.77,2017.0,5.0,2993.0,52000.0,261.4,8,50,1,5,0,1,1
8.0,2022.0,7.0,2755.0,14500.0,201.1,7,996,29,5,0,1,1
20.89,2021.0,5.0,1197.0,55418.0,81.8,3,1160,20,6,3,1,4
16.1,2008.0,4.0,796.0,70000.0,37.0,3,59,20,5,3,1,4
18.6,2013.0,5.0,1197.0,36232.0,85.8,3,2156,20,6,3,1,4
22.32,2013.0,5.0,1582.0,110000.0,126.3,8,2420,11,2,0,1,1
16.0,2015.0,7.0,2179.0,80000.0,140.0,7,2678,19,5,3,1,1
26.59,2015.0,5.0,1248.0,67000.0,74.0,8,2105,20,5,3,1,1
19.81,2014.0,5.0,1086.0,62663.0,68.0,3,2821,11,5,3,3,4
17.0,2018.0,5.0,1497.0,29552.0,121.3,7,803,9,2,0,3,4
24.3,2018.0,5.0,1248.0,41803.0,88.5,7,2480,20,8,2,1,1
19.1,2016.0,5.0,1197.0,71205.0,82.0,8,2736,11,6,4,1,4
16.14,2021.0,7.0,1956.0,30025.0,167.6,7,1513,28,7,3,1,1
23.01,2018.0,5.0,999.0,50000.0,67.0,3,1341,26,11,3,1,4
17.05,2017.0,5.0,1995.0,34000.0,184.0,7,2567,1,6,0,1,1
18.88,2013.0,5.0,999.0,59978.0,123.3,7,785,9,9,0,3,4
18.9,2015.0,5.0,1197.0,101356.0,82.0,3,1086,11,2,0,3,4
12.4,2021.0,6.0,1996.0,27500.0,215.0,7,1039,18,4,0,1,1
12.99,2012.0,8.0,2494.0,120000.0,100.0,4,1233,29,4,3,1,1
0.0,2018.0,7.0,2179.0,84249.0,136.7,7,1965,19,7,3,1,1
18.9,2017.0,5.0,1197.0,70964.0,81.8,3,1054,11,3,0,3,4
17.09,2018.0,4.0,2993.0,44226.0,261.4,8,45,1,9,0,4,1
22.05,2016.0,5.0,796.0,43717.0,47.3,3,148,20,1,3,1,4
18.9,2016.0,5.0,1197.0,53042.0,82.0,3,1058,11,4,0,3,4
26.6,2018.0,5.0,998.0,50000.0,58.1,3,2521,20,11,3,3,0
24.0,2014.0,5.0,1120.0,120000.0,70.0,3,1065,11,5,3,1,1
18.6,2013.0,5.0,1199.0,30000.0,79.4,3,356,3,11,3,1,4
14.1,2004.0,5.0,1781.0,80000.0,150.0,8,1594,27,11,3,4,4
20.09,2022.0,5.0,1199.0,20000.0,86.6,7,1681,28,7,3,1,4
21.4,2016.0,5.0,1197.0,80000.0,83.1,3,323,20,2,3,3,4
28.4,2018.0,5.0,1248.0,57828.0,74.0,8,2099,20,4,4,3,1
11.2,2019.0,5.0,1969.0,38200.0,235.0,7,2612,31,9,3,3,1
20.36,2010.0,5.0,1197.0,60716.0,78.9,3,2826,11,12,0,1,4
23.4,2014.0,5.0,1248.0,56357.0,74.0,8,2118,20,3,0,1,1
20.09,2021.0,5.0,1199.0,16074.0,84.8,3,2274,28,5,3,1,4
20.89,2018.0,5.0,1197.0,38021.0,81.8,3,1146,20,12,4,1,4
21.8,2013.0,5.0,1461.0,73000.0,78.0,8,982,26,1,0,1,1
24.3,2018.0,5.0,1248.0,72152.0,88.5,7,2484,20,2,0,3,1
19.4,2012.0,5.0,1198.0,70000.0,86.8,3,392,10,5,3,2,4
21.21,2017.0,5.0,1197.0,80281.0,81.8,8,2122,20,4,3,1,4
21.21,2015.0,5.0,1197.0,30000.0,81.8,3,2165,20,9,3,1,4
22.0,2013.0,5.0,814.0,38000.0,55.0,3,779,11,9,0,1,4
16.98,2012.0,5.0,998.0,50000.0,66.1,3,65,20,4,3,3,4
18.9,2015.0,5.0,1197.0,35537.0,82.0,3,1058,11,8,0,4,4
14.7,2011.0,5.0,2993.0,128000.0,241.6,7,1835,16,7,3,1,1
19.4,2012.0,5.0,1198.0,50000.0,86.8,3,395,10,8,3,3,4
21.1,2018.0,5.0,814.0,10250.0,55.2,3,776,11,1,3,3,4
18.9,2016.0,5.0,998.0,32054.0,67.1,3,2534,20,11,3,1,4
18.6,2016.0,5.0,1197.0,86875.0,81.8,3,2910,11,9,3,1,4
14.1,2017.0,7.0,2179.0,70000.0,147.9,7,1890,28,10,3,3,1
20.36,2009.0,5.0,1197.0,57000.0,78.9,3,2829,11,2,0,1,4
20.36,2011.0,5.0,1197.0,68622.0,78.9,3,2824,11,12,3,1,4
18.0,2017.0,7.0,1999.0,64000.0,237.0,7,1805,16,11,3,3,4
18.6,2016.0,5.0,1197.0,59013.0,85.8,3,2180,20,12,3,1,4
20.89,2021.0,5.0,1197.0,30000.0,81.8,3,1157,20,9,3,1,4
16.55,2019.0,5.0,1995.0,18000.0,187.7,7,2578,1,11,0,3,1
14.24,2018.0,7.0,2755.0,80000.0,174.5,7,987,29,11,3,1,1
17.4,2018.0,5.0,1497.0,29000.0,117.6,8,596,10,2,1,1,4
20.86,2011.0,5.0,1199.0,69000.0,75.0,3,949,27,2,0,1,1
18.9,2008.0,5.0,1061.0,40000.0,67.0,3,2526,20,9,3,1,4
14.3,2021.0,2.0,2523.0,30000.0,75.0,6,366,19,8,3,3,1
18.0,2015.0,5.0,1497.0,72000.0,117.3,8,578,10,1,4,1,4
19.01,2021.0,5.0,1199.0,10000.0,84.8,3,2270,28,7,3,3,4
31.2,2020.0,4.0,998.0,38169.0,58.3,3,1845,20,8,3,1,0
16.78,2015.0,5.0,1496.0,62741.0,88.7,8,937,29,11,0,3,4
31.59,2021.0,4.0,796.0,37400.0,40.3,3,146,20,12,4,1,0
16.09,2020.0,5.0,1598.0,35000.0,103.2,8,2357,30,5,0,1,4
25.17,2016.0,5.0,799.0,45124.0,53.3,3,1349,26,5,0,1,4
22.32,2014.0,5.0,1582.0,107580.0,126.3,8,2420,11,8,0,1,1
21.4,2016.0,5.0,1197.0,72160.0,83.1,3,325,20,11,0,1,4
20.3,2017.0,5.0,1199.0,110462.0,84.0,8,2288,28,1,3,1,4
21.21,2017.0,5.0,1197.0,9500.0,81.8,3,2180,20,5,0,1,4
20.09,2022.0,5.0,1199.0,10000.0,86.6,7,1675,28,1,3,1,4
21.21,2015.0,5.0,1197.0,89000.0,81.8,3,2165,20,4,0,1,4
18.3,2021.0,5.0,1498.0,20000.0,119.3,8,564,10,2,3,1,4
21.21,2015.0,5.0,1498.0,97455.0,103.2,8,2351,30,2,0,3,1
17.41,2020.0,5.0,1956.0,29000.0,167.6,7,1133,18,7,3,1,1
17.03,2020.0,5.0,1462.0,27714.0,103.2,7,2478,20,6,2,1,4
16.8,2013.0,5.0,1497.0,60000.0,116.4,8,553,10,5,3,1,4
16.0,2018.0,5.0,1368.0,30000.0,160.0,7,617,14,7,3,3,4
18.9,2014.0,5.0,1197.0,70000.0,82.0,3,1086,11,11,3,3,4
23.01,2018.0,5.0,999.0,42155.0,67.0,3,1331,26,10,0,3,4
26.6,2018.0,5.0,998.0,26077.0,58.1,3,2521,20,5,3,1,0
18.0,2017.0,5.0,1497.0,71406.0,117.6,8,592,10,2,3,1,4
16.11,2022.0,7.0,1196.0,20000.0,72.4,5,844,20,7,3,1,4
20.7,2022.0,5.0,1197.0,4156.0,81.8,3,1074,11,2,3,1,4
25.4,2015.0,4.0,624.0,42055.0,37.5,3,1493,28,12,0,3,4
24.2,2015.0,7.0,1498.0,98000.0,98.6,4,1479,10,12,3,3,1
20.36,2011.0,5.0,1197.0,34989.0,78.9,3,2824,11,5,0,1,4
18.0,2018.0,5.0,1497.0,41462.0,117.6,8,592,10,2,4,1,4
16.56,2021.0,7.0,1956.0,50000.0,167.6,7,1118,18,11,3,1,1
11.36,2018.0,7.0,2755.0,70000.0,171.5,4,1270,29,5,3,1,1
26.0,2015.0,5.0,1498.0,77000.0,98.6,8,569,10,7,3,1,1
20.89,2018.0,5.0,1197.0,34271.0,81.8,3,1149,20,9,0,3,4
16.1,2004.0,4.0,796.0,70000.0,37.0,3,64,20,8,3,2,4
18.2,2019.0,5.0,1199.0,20000.0,88.7,3,1292,10,4,3,1,4
22.0,2018.0,5.0,1582.0,55000.0,126.2,8,2443,11,5,0,1,1
16.8,2021.0,5.0,1497.0,16900.0,113.4,7,2006,15,11,3,1,4
19.7,2007.0,5.0,796.0,27377.0,46.3,3,169,20,8,2,1,4
10.5,2014.0,7.0,2609.0,70000.0,120.0,7,1941,19,5,3,1,1
20.36,2012.0,5.0,1197.0,50000.0,78.9,3,2824,11,11,3,3,4
25.0,2021.0,5.0,1493.0,33423.0,98.6,3,2915,11,10,2,1,1
20.51,2014.0,5.0,998.0,50000.0,67.0,3,2542,20,5,3,3,4
19.7,2010.0,5.0,796.0,90000.0,46.3,3,169,20,10,3,3,4
18.6,2017.0,5.0,1368.0,32289.0,98.6,3,2849,11,7,3,3,4
22.0,2018.0,5.0,1582.0,68045.0,126.2,8,2441,11,5,3,1,1
17.0,2009.0,5.0,1497.0,73000.0,116.39,8,541,10,12,3,1,4
20.0,2010.0,5.0,1399.0,75183.0,68.0,3,974,9,1,2,1,1
21.01,2019.0,5.0,1197.0,12000.0,81.8,3,330,20,7,3,1,4
18.0,2015.0,5.0,1198.0,70979.0,86.7,8,222,10,11,0,1,4
18.9,2014.0,5.0,1197.0,60000.0,82.0,3,1068,11,5,3,3,4
22.05,2018.0,5.0,796.0,67680.0,47.3,3,138,20,5,4,1,4
0.0,2021.0,5.0,1197.0,30000.0,68.0,3,1082,11,11,3,1,0
16.8,2020.0,5.0,1497.0,35000.0,113.4,7,1995,15,12,0,1,4
15.7,2022.0,7.0,1956.0,9000.0,167.6,7,1454,14,5,4,1,1
16.0,2017.0,7.0,2179.0,64559.0,140.0,7,2674,19,6,3,3,1
15.64,2012.0,5.0,1193.0,75238.0,64.1,8,1194,28,10,3,4,4
15.1,2012.0,7.0,2179.0,96000.0,140.0,7,2700,19,7,3,3,1
25.2,2015.0,5.0,1248.0,117499.0,74.0,3,2158,20,6,3,1,1
15.9,2021.0,5.0,1496.0,20000.0,120.6,7,830,9,12,3,1,4
24.3,2016.0,5.0,1248.0,80000.0,88.5,7,2473,20,3,3,1,1
16.8,2019.0,5.0,1497.0,26000.0,113.4,7,1995,15,2,0,1,4
18.6,2011.0,5.0,1197.0,102360.0,85.8,3,2165,20,2,0,1,4
19.33,2021.0,5.0,1199.0,28000.0,86.8,3,180,28,1,0,1,4
